Column1,Firmware_CRC32,Battery_Volt_Test,Running_Curr_Test,Modem_FW_Test,Modem_IMEI_Test,SIM_ICCID_Test,Crystal_Test_ppm,Crystal_Test_kHz,Standby_Curr_Test,Sleep_Curr_Test,Fail,Final_Result,DATE_TIME,TESTER_ID,TEAM_SN,Operator,Test_Start_Time,Test_Finish_Time,Test_Total_Time,Check_Accelerometer,NFC_ID_Test,Measure_Pressure_Sensor,Check_Version_Hardware,3V7_LTE_Volt_Test,Check_SW1_Test,Check_SW2_Test,Processor_Functional,Measure_Light_Sensor_Dark,Measure_Light_Sensor_Light,Measure_Temp_Sensor,Measure_Humidity_Sensor,Check_Memory_EEPROM,Led1_Red_On,Led1_Green_On,Led1_Blue_On,Led2_Red_On,Led2_Green_On,Led2_Blue_On,Check_Version_Application,
KGG9C00094,Denali_0100010001.mot,5.47183,48.3794,'BG95M3LAR02A03_,'869738064370914,'89460800235143853137,15.56018,32.7685098759036,5.08885,27.4045,-,PASS,2022.07.15 11:15:23,SST Denali#3,5220706024275,71047,2022.07.15 11:11:51,2022.07.15 11:15:23,'00:03:32,,',,'0000000002,3.71696,OK,OK,OK,1,653,25.3434,63.8382,OK,PASS,PASS,PASS,PASS,PASS,PASS,0100010001
KGG9C00594,Denali_0100010001.mot,5.47892,104.237,'BG95M3LAR02A03_,'869738064614022,'89460800235143853871,19.04741,32.7686241453789,4.98854,24.5912,-,PASS,2022.07.15 16:03:32,SST Denali#3,5220706024297,71047,2022.07.15 15:59:43,2022.07.15 16:03:32,'00:03:49,,',,'0000000002,3.6849,OK,OK,OK,1,704,26.0537,57.53479,OK,PASS,PASS,PASS,PASS,PASS,PASS,0100010001
KGG9C001Q4,Denali_0100010001.mot,5.4364,90.376,'BG95M3LAR02A03_,'869738064614139,'89460800235143854754,8.00463,32.7682622957544,5.21466,21.6368,-,PASS,2022.07.15 10:16:05,SST Denali#3,5220706024304,71047,2022.07.15 10:12:44,2022.07.15 10:16:05,'00:03:21,,',,'0000000002,3.68943,OK,OK,OK,1,702,24.47823,66.15601,OK,PASS,PASS,PASS,PASS,PASS,PASS,0100010001
KGF9C000N4,Denali_0100010001.mot,5.40947,38.817,'BG95M3LAR02A03_,'869738064622447,'89460800235143854945,17.32339,32.7685676527937,5.32572,23.9836,-,PASS,2022.07.15 10:49:52,SST Denali#3,5220706024305,71047,2022.07.15 10:46:35,2022.07.15 10:49:52,'00:03:17,,',,'0000000002,3.69227,OK,OK,OK,1,703,24.98558,62.93488,OK,PASS,PASS,PASS,PASS,PASS,PASS,0100010001
KGF9C001X4,Denali_0100010001.mot,5.45786,84.4881,'BG95M3LAR02A03_,'869738064613941,'89460800235143853384,6.15805,32.7682017870624,5.11758,23.9689,-,PASS,2022.07.15 13:43:59,SST Denali#3,5220706024251,71047,2022.07.15 13:40:05,2022.07.15 13:43:59,'00:03:54,,',,'0000000002,3.70237,OK,OK,OK,1,686,26.13647,61.03058,OK,PASS,PASS,PASS,PASS,PASS,PASS,0100010001
KGG9C00124,Denali_0100010001.mot,5.43636,87.8482,'BG95M3LAR02A03_,'869738064613933,'89460800235143853178,6.13644,32.7682010789085,4.98891,23.2801,-,PASS,2022.07.15 11:15:08,SST Denali#3,5220706024252,71047,2022.07.15 11:11:33,2022.07.15 11:15:08,'00:03:35,,',,'0000000002,3.69307,OK,OK,OK,1,698,25.1992,64.93378,OK,PASS,PASS,PASS,PASS,PASS,PASS,0100010001
KGF9C000E4,Denali_0100010001.mot,5.44104,41.3423,'BG95M3LAR02A03_,'869738064613990,'89460800235143853418,16.93723,32.7685549989988,5.08957,25.4551,-,PASS,2022.07.15 13:43:46,SST Denali#3,5220706024254,71047,2022.07.15 13:40:17,2022.07.15 13:43:46,'00:03:29,,',,'0000000002,3.68206,OK,OK,OK,1,712,25.42618,62.56104,OK,PASS,PASS,PASS,PASS,PASS,PASS,0100010001
KGG9C000Q4,Denali_0100010001.mot,5.47697,74.5479,'BG95M3LAR02A03_,'869738064370799,'89460800235143853160,20.20729,32.768662152385,4.98967,25.6266,-,PASS,2022.07.15 11:16:32,SST Denali#3,5220706024262,71047,2022.07.15 11:12:39,2022.07.15 11:16:32,'00:03:53,,',,'0000000002,3.68948,OK,OK,OK,1,705,25.52765,64.21967,OK,PASS,PASS,PASS,PASS,PASS,PASS,0100010001
KGF9C003D4,Denali_0100010001.mot,5.47699,58.6025,'BG95M3LAR02A03_,'869738064371060,'89460800235143853913,23.65050,32.7687749796306,5.03509,21.072,-,PASS,2022.07.15 11:04:38,SST Denali#3,5220706024261,71047,2022.07.15 11:02:30,2022.07.15 11:04:38,'00:02:08,,',,'0000000002,3.67932,OK,OK,OK,1,695,25.33539,64.12506,OK,PASS,PASS,PASS,PASS,PASS,PASS,0100010001
KGG9C000X4,Denali_0100010001.mot,5.45484,43.9019,'BG95M3LAR02A03_,'869738064370948,'89460800235143853194,23.06091,32.76875566,5.18769,21.8039,-,PASS,2022.07.15 11:14:55,SST Denali#3,5220706024276,71047,2022.07.15 11:10:48,2022.07.15 11:14:55,'00:04:07,,',,'0000000002,3.69691,OK,OK,OK,1,521,25.49561,64.00757,OK,PASS,PASS,PASS,PASS,PASS,PASS,0100010001
KGF9C001V4,Denali_0100010001.mot,5.47707,89.1952,'BG95M3LAR02A03_,'869738064629749,'89460800235143853400,31.26997,32.7690246544949,5.22084,26.2811,-,PASS,2022.07.15 13:44:15,SST Denali#3,5220706024253,71047,2022.07.15 13:40:11,2022.07.15 13:44:15,'00:04:04,,',,'0000000002,3.7097,OK,OK,OK,1,702,25.99762,60.86731,OK,PASS,PASS,PASS,PASS,PASS,PASS,0100010001
KGG9C00GG4,Denali_0100010001.mot,5.46364,94.9272,'BG95M3LAR02A03_,'869738064370849,'89460800235143852717,25.87243,32.7688477876427,4.98227,21.0667,-,PASS,2022.07.15 16:03:43,SST Denali#3,5220706024279,71047,2022.07.15 15:59:48,2022.07.15 16:03:43,'00:03:55,,',,'0000000002,3.73079,OK,OK,OK,1,698,26.04836,57.99713,OK,PASS,PASS,PASS,PASS,PASS,PASS,0100010001
KGG9C000P4,Denali_0100010001.mot,5.42056,46.741,'BG95M3LAR02A03_,'869738064371045,'89460800235143853152,13.24906,32.7684341451433,4.88178,26.368,-,PASS,2022.07.15 11:15:35,SST Denali#3,5220706024259,71047,2022.07.15 11:11:57,2022.07.15 11:15:35,'00:03:38,,',,'0000000002,3.70104,OK,OK,OK,1,696,25.59174,62.677,OK,PASS,PASS,PASS,PASS,PASS,PASS,0100010001
KGG9C007T4,Denali_0100010001.mot,5.45805,74.2201,'BG95M3LAR02A03_,'869738064370831,'89460800235143852683,18.73546,32.7686139235168,5.03654,20.1225,-,PASS,2022.07.15 16:03:13,SST Denali#3,5220706024277,71047,2022.07.15 15:59:37,2022.07.15 16:03:13,'00:03:36,,',,'0000000002,3.70462,OK,OK,OK,1,705,26.33408,57.30133,OK,PASS,PASS,PASS,PASS,PASS,PASS,0100010001
KGG9C000A4,Denali_0100010001.mot,5.47026,43.4255,'BG95M3LAR02A03_,'869738064370898,'89460800235143853228,14.11346,32.76846247,5.03409,21.0783,-,PASS,2022.07.15 11:15:14,SST Denali#3,5220706024260,71047,2022.07.15 11:11:12,2022.07.15 11:15:14,'00:04:02,,',,'0000000002,3.68021,OK,OK,OK,1,643,26.01097,61.43799,OK,PASS,PASS,PASS,PASS,PASS,PASS,0100010001
KGG9C00304,Denali_0100010001.mot,5.45864,86.8697,'BG95M3LAR02A03_,'869738064370963,'89460800235143853145,21.38719,32.7687008154839,5.24611,26.6995,-,PASS,2022.07.15 11:16:21,SST Denali#3,5220706024278,71047,2022.07.15 11:12:27,2022.07.15 11:16:21,'00:03:54,,',,'0000000002,3.70106,OK,OK,OK,1,699,25.30602,64.94446,OK,PASS,PASS,PASS,PASS,PASS,PASS,0100010001
KGG9C002Y4,Denali_0100010001.mot,5.4528,40.3017,'BG95M3LAR02A03_,'869738064619393,'89460800235143855207,25.55328,32.76883733,5.30791,22.7189,-,PASS,2022.07.15 10:46:12,SST Denali#3,5220706024306,71047,2022.07.15 10:42:26,2022.07.15 10:46:12,'00:03:46,,',,'0000000002,3.693,OK,OK,OK,1,608,25.55702,62.25433,OK,PASS,PASS,PASS,PASS,PASS,PASS,0100010001
KGG9C00604,Denali_0100010001.mot,5.45542,39.1832,'BG95M3LAR02A03_,'869738063405729,'89460800235143139008,20.41626,32.768669,5.01554,20.6885,-,PASS,2022.07.15 16:35:13,SST Denali#3,5220706024387,71047,2022.07.15 16:31:12,2022.07.15 16:35:13,'00:04:01,,',,'0000000002,3.67626,OK,OK,OK,1,518,27.21794,54.35333,OK,PASS,PASS,PASS,PASS,PASS,PASS,0100010001
KGG9C00CC4,Denali_0100010001.mot,5.4364,101.548,'BG95M3LAR02A03_,'869738064629400,'89460800235143138240,29.93596,32.7689809414651,5.00454,22.3296,-,PASS,2022.07.15 17:12:06,SST Denali#3,5220706024405,71047,2022.07.15 17:08:37,2022.07.15 17:12:06,'00:03:29,,',,'0000000002,3.6608,OK,OK,OK,1,702,25.88013,58.50677,OK,PASS,PASS,PASS,PASS,PASS,PASS,0100010001
